outcome	gene_name	exposure	method	nsnp	b	se	pval	tissue	adjusted_pval	gene_chr	gene_start	gene_end
genus.LachnospiraceaeUCG004.id.11324	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.0548292390870337	0.00533669222767889	9.22852909143144e-25	Transverse	1.82358428272995e-21	chr12	9664969	9699555
genus.LachnospiraceaeUCG004.id.11324	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	0.0507144703866159	0.00664867350668092	2.38872021615132e-14	Transverse	2.59749597840742e-11	chr12	8509475	8522366
genus.LachnospiraceaeUCG004.id.11324	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	0.0712364176467008	0.00667434999965541	1.35920970129886e-26	Transverse	2.94604981247236e-23	chr12	9715860	9733299
genus.LachnospiraceaeUCG004.id.11324	CLSTN3	ENSG00000139182.13	Inverse variance weighted	27	-0.0468751065083076	0.0106147356368636	1.00525081040452e-05	Transverse	0.0021356723637495	chr12	7130253	7158945
genus.LachnospiraceaeUCG004.id.11324	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	0.0204399286300443	0.00256222040833666	1.49414101398643e-15	Transverse	1.76012411143505e-12	chr12	9415641	9416718
genus.LachnospiraceaeUCG004.id.11324	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	0.0116191630989577	0.0034006356692841	0.000633706284862857	Transverse	0.046667998415168	chr12	8232512	8242948
genus.LachnospiraceaeUCG004.id.11324	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.0706090803901222	0.00787952942735528	3.21518556834841e-19	Transverse	4.71607598539972e-16	chr12	8950044	9010760
genus.LachnospiraceaeUCG004.id.11324	LINC00612	ENSG00000214851.4	Inverse variance weighted	13	-0.0545064503125882	0.0131444927222796	3.37281123188736e-05	Transverse	0.00560817876900891	chr12	9055586	9065070
genus.LachnospiraceaeUCG004.id.11324	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	-0.119366693559194	0.030679791019842	9.99442980600894e-05	Transverse	0.0127326412778419	chr12	6980707	7018510
genus.LachnospiraceaeUCG004.id.11324	M6PR	ENSG00000003056.7	Inverse variance weighted	33	0.0847576738326112	0.0143261237480086	3.29260515395481e-09	Transverse	1.90534899101291e-06	chr12	8941468	8949955
genus.LachnospiraceaeUCG004.id.11324	NECAP1	ENSG00000089818.17	Inverse variance weighted	25	0.0620251959687256	0.0151418164485292	4.19832984864429e-05	Transverse	0.00664294037594929	chr12	8076939	8097859
genus.LachnospiraceaeUCG004.id.11324	OS9	ENSG00000135506.15	Inverse variance weighted	2	0.282265659669889	0.0819503788229032	0.000572437461824903	Transverse	0.0435838838122072	chr12	57693955	57721557
genus.LachnospiraceaeUCG004.id.11324	PHC1	ENSG00000111752.10	Inverse variance weighted	23	0.086550795739064	0.0253380005485538	0.000635833845913111	Transverse	0.0467711276425776	chr12	8913896	8940362
genus.LachnospiraceaeUCG004.id.11324	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	237	0.0100429764666554	0.00167498660110973	2.02417816013894e-09	Transverse	1.21450217551862e-06	chr12	9277235	9313241
genus.LachnospiraceaeUCG004.id.11324	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	47	-0.0392593586785632	0.00702260785763338	2.26515224147943e-08	Transverse	1.09195447542737e-05	chr12	7129079	7131198
genus.LachnospiraceaeUCG004.id.11324	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	0.0341082436572453	0.00256248193668347	2.0078707021275e-40	Transverse	7.64175985758374e-37	chr12	9398355	9414851
genus.LachnospiraceaeUCG004.id.11324	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	-0.0438715570483003	0.00379227715724066	5.9404629457259e-31	Transverse	1.65765332561108e-27	chr12	9617284	9658412
genus.LachnospiraceaeUCG004.id.11324	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.0338937631077874	0.00270517559127297	5.16627877635045e-36	Transverse	1.72620134714372e-32	chr12	9367464	9397617
genus.LachnospiraceaeUCG004.id.11324	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	0.0251990568311543	0.00630222342137435	6.37615694427602e-05	Transverse	0.00910906370407235	chr12	7812512	7891148
genus.LachnospiraceaeUCG004.id.11324	SLC2A3	ENSG00000059804.15	Inverse variance weighted	4	0.216158145220825	0.0478965199591206	6.39097797582076e-06	Transverse	0.0014744121436883	chr12	7919230	7936275
genus.LachnospiraceaeUCG004.id.11324	WASHC3	ENSG00000120860.10	Inverse variance weighted	3	0.15141836865555	0.0298767763472859	4.01814893430521e-07	Transverse	0.000141401359549871	chr12	102012927	102062149
genus.LachnospiraceaeUCG008.id.11328	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	-0.0356941767195419	0.0022838972909319	4.64715518918248e-55	Transverse	3.2667088522341e-51	chr12	9228533	9275817
genus.LachnospiraceaeUCG008.id.11328	ADAM1B	ENSG00000226469.1	Inverse variance weighted	10	0.0626797705150444	0.0143892140719266	1.32445896065488e-05	Transverse	0.00267343069934353	chr12	111927018	111929017
genus.LachnospiraceaeUCG008.id.11328	C1RL-AS1	ENSG00000205885.7	Inverse variance weighted	16	-0.178221919090872	0.0222912420174957	1.29411711007981e-15	Transverse	1.53150485724114e-12	chr12	7108052	7122501
genus.LachnospiraceaeUCG008.id.11328	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	-0.049056050881484	0.00732964449209621	2.18898175405013e-11	Transverse	1.77379224157563e-08	chr12	9664969	9699555
genus.LachnospiraceaeUCG008.id.11328	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0694747770511845	0.00956866477217713	3.85219342751425e-13	Transverse	3.79685510957057e-10	chr12	9715860	9733299
genus.LachnospiraceaeUCG008.id.11328	CLSTN3	ENSG00000139182.13	Inverse variance weighted	26	-0.154099656704993	0.0150713517881084	1.53744591776641e-24	Transverse	2.99207676457658e-21	chr12	7130253	7158945
genus.LachnospiraceaeUCG008.id.11328	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	-0.026095380490084	0.00367693545253213	1.27451535888072e-12	Transverse	1.18505976515169e-09	chr12	9415641	9416718
genus.LachnospiraceaeUCG008.id.11328	DDX12P	ENSG00000214826.5	Inverse variance weighted	237	-0.0589866834090099	0.00628616778446514	6.37771070072444e-21	Transverse	1.03328150590156e-17	chr12	9418673	9448229
genus.LachnospiraceaeUCG008.id.11328	KLRG1	ENSG00000139187.9	Inverse variance weighted	79	0.0795891616637845	0.0113018940003072	1.89352541037442e-12	Transverse	1.73615225964262e-09	chr12	8950044	9010760
genus.LachnospiraceaeUCG008.id.11328	LINC00937	ENSG00000226091.7	Inverse variance weighted	48	-0.0566869463470406	0.00959425261148407	3.45388674586988e-09	Transverse	1.98839232063248e-06	chr12	8295986	8396803
genus.LachnospiraceaeUCG008.id.11328	NAA25	ENSG00000111300.9	Inverse variance weighted	6	0.238221986323036	0.0607938283405589	8.90934011724277e-05	Transverse	0.0116918445091768	chr12	112026689	112109022
genus.LachnospiraceaeUCG008.id.11328	NECAP1	ENSG00000089818.17	Inverse variance weighted	25	-0.18953641446901	0.0216290743619145	1.90056472449465e-18	Transverse	2.66762352293104e-15	chr12	8076939	8097859
genus.LachnospiraceaeUCG008.id.11328	NUP107	ENSG00000111581.9	Inverse variance weighted	4	0.106952700986265	0.0277766669049545	0.000117900411221608	Transverse	0.0143889283708952	chr12	68686734	68745809
genus.LachnospiraceaeUCG008.id.11328	POU5F1P3	ENSG00000235602.5	Inverse variance weighted	13	-0.0712575154622282	0.0193599850329221	0.000232631362818633	Transverse	0.0234141164207085	chr12	8133772	8134849
genus.LachnospiraceaeUCG008.id.11328	RAPGEF3	ENSG00000079337.15	Inverse variance weighted	2	0.227601209190267	0.0603930956090005	0.000164124465201257	Transverse	0.0182882663963421	chr12	47734367	47771040
genus.LachnospiraceaeUCG008.id.11328	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	235	-0.0182431367706728	0.00250862109831542	3.53739538226142e-13	Transverse	3.49902939851148e-10	chr12	9277235	9313241
genus.LachnospiraceaeUCG008.id.11328	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	46	-0.108759236555585	0.010040914697151	2.43839356911225e-27	Transverse	5.44572447107318e-24	chr12	7129079	7131198
genus.LachnospiraceaeUCG008.id.11328	RP11-582E3.6	ENSG00000275764.1	Inverse variance weighted	3	-0.141561160687887	0.035202942733824	5.78808594269517e-05	Transverse	0.00847506097120637	chr12	27037100	27038960
genus.LachnospiraceaeUCG008.id.11328	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	-0.0234378155595861	0.00368268600381839	1.96148696134911e-10	Transverse	1.38945320465016e-07	chr12	9398355	9414851
genus.LachnospiraceaeUCG008.id.11328	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	0.017807784350328	0.00389326164862639	4.7849656804268e-06	Transverse	0.00116182633568755	chr12	9367464	9397617
genus.LachnospiraceaeUCG008.id.11328	RP3-424M6.4	ENSG00000278993.1	Inverse variance weighted	5	-0.127527147479326	0.0307205491270929	3.30736400110118e-05	Transverse	0.00552685959235717	chr12	110501614	110503441
genus.LachnospiraceaeUCG008.id.11328	SLC2A3	ENSG00000059804.15	Inverse variance weighted	4	-0.238629613444218	0.0679373336867393	0.000443918671368737	Transverse	0.0365920004649101	chr12	7919230	7936275
genus.LachnospiraceaeUCG008.id.11328	TMEM116	ENSG00000198270.12	Inverse variance weighted	8	0.101242808609197	0.0269368749789646	0.000170920737779028	Transverse	0.0188117770996432	chr12	111931282	112013185
genus.LachnospiraceaeUCG010.id.11330	ADAM1B	ENSG00000226469.1	Inverse variance weighted	10	0.0666209384630535	0.010617092022538	3.49912509905667e-10	Transverse	2.39364904642436e-07	chr12	111927018	111929017
genus.LachnospiraceaeUCG010.id.11330	ALDH2	ENSG00000111275.12	Inverse variance weighted	8	-0.0838502735853453	0.0247082958880732	0.000689783228904041	Transverse	0.0493264604339326	chr12	111766887	111817529
genus.LachnospiraceaeUCG010.id.11330	ALG10B	ENSG00000175548.8	Inverse variance weighted	11	-0.0816911446186063	0.0234600331479999	0.000497421594054994	Transverse	0.0395855517637028	chr12	38316578	38329728
genus.LachnospiraceaeUCG010.id.11330	ARL1	ENSG00000120805.13	Inverse variance weighted	2	-0.147965636743039	0.0427566979980857	0.000538888382347734	Transverse	0.0417969503849877	chr12	101393120	101407820
genus.LachnospiraceaeUCG010.id.11330	ATN1	ENSG00000111676.14	Inverse variance weighted	85	0.0880061053992418	0.0126355396618634	3.28482839348392e-12	Transverse	2.9436341492412e-09	chr12	6924463	6942321
genus.LachnospiraceaeUCG010.id.11330	ATP2A2	ENSG00000174437.16	Inverse variance weighted	5	-0.306959643722485	0.0748989540117366	4.16165381097065e-05	Transverse	0.00659911328710458	chr12	110280756	110351090
genus.LachnospiraceaeUCG010.id.11330	C12orf57	ENSG00000111678.10	Inverse variance weighted	81	0.0396200111961098	0.00566849884533544	2.75854255542608e-12	Transverse	2.49110238721469e-09	chr12	6943433	6946003
genus.LachnospiraceaeUCG010.id.11330	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	0.0496223805490163	0.00695177579266228	9.46387155691286e-13	Transverse	8.89932533001091e-10	chr12	8509475	8522366
genus.LachnospiraceaeUCG010.id.11330	CLECL1	ENSG00000184293.7	Inverse variance weighted	100	-0.0289468977975228	0.00697482458366718	3.32188884374844e-05	Transverse	0.00554428958696565	chr12	9715860	9733299
genus.LachnospiraceaeUCG010.id.11330	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	-0.0161767846041658	0.00355939913898987	5.49854305134372e-06	Transverse	0.00130392330549547	chr12	8232512	8242948
genus.LachnospiraceaeUCG010.id.11330	KCTD10	ENSG00000110906.12	Inverse variance weighted	5	0.110403364290699	0.0308410732909967	0.000343921707627121	Transverse	0.0308338268866425	chr12	109448656	109477401
genus.LachnospiraceaeUCG010.id.11330	LINC00937	ENSG00000226091.7	Inverse variance weighted	49	0.0573005530911638	0.0069177326734631	1.1996853667506e-16	Transverse	1.51375111070244e-13	chr12	8295986	8396803
genus.LachnospiraceaeUCG010.id.11330	LPCAT3	ENSG00000111684.10	Inverse variance weighted	19	-0.18139608137647	0.0322888380679866	1.93270904448583e-08	Transverse	9.4695381880836e-06	chr12	6980707	7018510
genus.LachnospiraceaeUCG010.id.11330	LRRC23	ENSG00000010626.14	Inverse variance weighted	92	-0.0253207381683688	0.00363052490455491	3.07175773668334e-12	Transverse	2.76135135826748e-09	chr12	6904733	6914243
genus.LachnospiraceaeUCG010.id.11330	MAPKAPK5	ENSG00000089022.13	Inverse variance weighted	12	-0.169304804413328	0.0355010773828158	1.85138353917287e-06	Transverse	0.000524262739144044	chr12	111843103	111902238
genus.LachnospiraceaeUCG010.id.11330	MAPKAPK5-AS1	ENSG00000234608.7	Inverse variance weighted	8	0.168512615364817	0.0377353353900674	7.9827849106319e-06	Transverse	0.00176853777578788	chr12	111839764	111842902
genus.LachnospiraceaeUCG010.id.11330	MMAB	ENSG00000139428.11	Inverse variance weighted	3	0.161753683593397	0.043758619811337	0.000218593331923406	Transverse	0.0224061648780566	chr12	109553737	109573874
genus.LachnospiraceaeUCG010.id.11330	NAA25	ENSG00000111300.9	Inverse variance weighted	6	0.263675628887706	0.0455486255399559	7.0856354744835e-09	Transverse	3.79867724367502e-06	chr12	112026689	112109022
genus.LachnospiraceaeUCG010.id.11330	RIC8B	ENSG00000111785.19	Inverse variance weighted	2	0.188210032407083	0.0535756116733123	0.000443111448894584	Transverse	0.0365477095695027	chr12	106774595	106889316
genus.LachnospiraceaeUCG010.id.11330	RP11-266K4.13	ENSG00000276417.1	Inverse variance weighted	6	0.0865751993450219	0.0230604669066484	0.000173847986624898	Transverse	0.0190280933169689	chr12	8205984	8207397
genus.LachnospiraceaeUCG010.id.11330	RP11-273B20.1	ENSG00000256967.1	Inverse variance weighted	47	-0.0324058251899367	0.00740634322004199	1.21201667611908e-05	Transverse	0.00248665421383765	chr12	7129079	7131198
genus.LachnospiraceaeUCG010.id.11330	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0258657704525267	0.00396714830522127	7.03117039073187e-11	Transverse	5.33620202642214e-08	chr12	9617284	9658412
genus.LachnospiraceaeUCG010.id.11330	RP13-735L24.1	ENSG00000260423.1	Inverse variance weighted	240	-0.0170244712702739	0.00283126091548411	1.82081588932613e-09	Transverse	1.10277234272584e-06	chr12	9367464	9397617
genus.LachnospiraceaeUCG010.id.11330	SPSB2	ENSG00000111671.9	Inverse variance weighted	85	-0.0209622879912383	0.00302036252927584	3.91207692234266e-12	Transverse	3.46708659491353e-09	chr12	6870949	6889358
genus.LachnospiraceaeUCG010.id.11330	TMEM116	ENSG00000198270.12	Inverse variance weighted	8	0.107664525311032	0.0198215290773525	5.58208785714166e-08	Transverse	2.46889114972933e-05	chr12	111931282	112013185
genus.Lactobacillus.id.1837	A2M	ENSG00000175899.14	Inverse variance weighted	100	-0.112122674354753	0.00946394693109388	2.2210861451362e-32	Transverse	6.59098987698381e-29	chr12	9068183	9116229
genus.Lactobacillus.id.1837	A2MP1	ENSG00000256069.7	Inverse variance weighted	282	0.0101715686551622	0.00229182216536838	9.07136619329692e-06	Transverse	0.00196186987246348	chr12	9228533	9275817
genus.Lactobacillus.id.1837	C3AR1	ENSG00000171860.4	Inverse variance weighted	20	0.0833003601201058	0.0225382169945263	0.000219057017591835	Transverse	0.0224411764071871	chr12	8058302	8066471
genus.Lactobacillus.id.1837	CLEC2D	ENSG00000069493.14	Inverse variance weighted	255	0.0598927796068418	0.00738763142558724	5.18125921943098e-16	Transverse	6.2554161929422e-13	chr12	9664969	9699555
genus.Lactobacillus.id.1837	CLEC4D	ENSG00000166527.7	Inverse variance weighted	68	0.0400061319417892	0.00962219798573943	3.21479587161218e-05	Transverse	0.0054051723111522	chr12	8509475	8522366
genus.Lactobacillus.id.1837	CPNE8	ENSG00000139117.13	Inverse variance weighted	9	-0.122378663902186	0.0334334062980164	0.000251850529112457	Transverse	0.0247737862215373	chr12	38646822	38907430
genus.Lactobacillus.id.1837	CTD-2318O12.1	ENSG00000278635.1	Inverse variance weighted	209	0.0297258372144895	0.00369763159684291	9.04593623482281e-16	Transverse	1.07796638654885e-12	chr12	9415641	9416718
genus.Lactobacillus.id.1837	DDX12P	ENSG00000214826.5	Inverse variance weighted	238	0.0619962616408078	0.00632076302123369	1.03648532584603e-22	Transverse	1.83275538246282e-19	chr12	9418673	9448229
genus.Lactobacillus.id.1837	FAM86FP	ENSG00000164845.16	Inverse variance weighted	69	-0.0468326688649518	0.00492929148800178	2.0809885868429e-21	Transverse	3.45638904218434e-18	chr12	8232512	8242948
genus.Lactobacillus.id.1837	NECAP1	ENSG00000089818.17	Inverse variance weighted	25	-0.164887937460498	0.0219663774236799	6.07856229342499e-14	Transverse	6.41989502582138e-11	chr12	8076939	8097859
genus.Lactobacillus.id.1837	RP11-131L12.4	ENSG00000275409.1	Inverse variance weighted	3	-0.105920109461214	0.02774460206774	0.00013471058785037	Transverse	0.0158611529593865	chr12	118430147	118430699
genus.Lactobacillus.id.1837	RP11-22B23.1	ENSG00000111788.10	Inverse variance weighted	232	0.0145594838439511	0.00242414625985075	1.90126499428864e-09	Transverse	1.14690634575753e-06	chr12	9277235	9313241
genus.Lactobacillus.id.1837	RP11-599J14.2	ENSG00000256673.1	Inverse variance weighted	293	0.0325690956363628	0.00370912018061942	1.62295272704194e-18	Transverse	2.287954272113e-15	chr12	9398355	9414851
genus.Lactobacillus.id.1837	RP11-705C15.2	ENSG00000256594.7	Inverse variance weighted	257	0.0272217213665601	0.00548493518523058	6.94133615780134e-07	Transverse	0.000227121966850181	chr12	9617284	9658412
genus.Lactobacillus.id.1837	RP11-96H19.1	ENSG00000257261.5	Inverse variance weighted	4	-0.11659665596987	0.0309626725827286	0.00016607195485545	Transverse	0.0184326257434233	chr12	46383679	46876159
genus.Lactobacillus.id.1837	RP3-424M6.4	ENSG00000278993.1	Inverse variance weighted	5	0.131189187605108	0.0312212641225009	2.64663161634731e-05	Transverse	0.00464761951827329	chr12	110501614	110503441
genus.Lactobacillus.id.1837	SLC2A14	ENSG00000173262.11	Inverse variance weighted	21	-0.0427168429169555	0.00906141433582789	2.42724904873854e-06	Transverse	0.00065922116331722	chr12	7812512	7891148
genus.Lactococcus.id.1851	A2M	ENSG00000175899.14	Inverse variance weighted	99	0.221495559236222	0.0123900487682427	1.78516175714713e-71	Transverse	2.45606754928907e-67	chr12	9068183	9116229
genus.Lactococcus.id.1851	ABCB9	ENSG00000150967.17	Inverse variance weighted	6	-0.252581854335476	0.0381692125259698	3.6551258322474e-11	Transverse	2.87228808489548e-08	chr12	122920951	122981570
genus.Lactococcus.id.1851	ARL6IP4	ENSG00000182196.13	Inverse variance weighted	3	0.463085836311757	0.0922189555605505	5.12453331625203e-07	Transverse	0.000174650259249173	chr12	122981650	122982913
